,times,data_upd_times,test_loss,test_acc,eta
0,4603.749074905179,4252.495949004777,0.691452957281997,52.9014,0.3999999999999999
1,4594.003878145479,4245.68040490523,0.6914482960919257,52.9014,0.3999999999999999
2,4583.365626312792,4234.5751145081595,0.6914374235505456,52.9014,0.3999999999999999
3,4643.264416893013,4287.467436906882,0.6914224943652612,52.9014,0.3999999999999999
4,4602.242030783556,4251.271205098368,0.6914134903380125,52.9014,0.3999999999999999
5,4602.100304144435,4249.885720190592,0.6914129349204655,52.9014,0.3999999999999999
6,4592.454005990177,4242.722133245319,0.6914168438292351,52.9014,0.3999999999999999
7,4594.276106942445,4245.748738701455,0.6913828419190043,52.9014,0.3999999999999999
8,4588.681245876476,4238.097647733986,0.6913721935728783,52.9014,0.3999999999999999
9,4561.099304435775,4216.685717488639,0.6913668022366369,52.9014,0.3999999999999999
