,times,train_loss,test_loss,train_acc,test_acc,eta
0,0.7099230065941811,0.31521433752982453,0.3090607227812393,90.24285714285715,90.49955834723721,0.49647903841138824
1,0.3716504890471697,0.31224574122806836,0.3055526314157501,90.24285714285715,90.49955834723721,0.49647903841138824
2,0.4879047581925988,0.3095863663166773,0.3023885341068534,90.24285714285715,90.49955834723721,0.49647903841138824
3,0.3765190811827779,0.30713171916206905,0.29946012943414674,90.24285714285715,90.49955834723721,0.49647903841138824
4,0.36347216088324785,0.3048436460521714,0.2966934381111093,90.24285714285715,90.49955834723721,0.49647903841138824
5,0.5152805764228106,0.3027090604319844,0.2940780968374184,90.24285714285715,90.49955834723721,0.4962374614259938
6,0.2456664303317666,0.300716453706078,0.29159647920258003,90.24285714285715,90.49955834723721,0.4962374614259938
7,0.31989230308681726,0.29885526576401134,0.28926181574537674,90.24285714285715,90.49955834723721,0.4962374614259938
8,0.3697495721280575,0.2971171909526061,0.28704653604052904,90.24285714285715,90.49955834723721,0.4962374614259938
9,0.23429075721651316,0.2954930432886421,0.28493044017009134,90.24285714285715,90.49955834723721,0.4962374614259938
10,0.5158652514219284,0.2939573490665968,0.28291355483043207,90.24285714285715,90.49955834723721,0.5024813236871271
11,0.36156934779137373,0.2925237866015915,0.28099096797801487,90.24285714285715,90.49955834723721,0.5024813236871271
12,0.4005270376801491,0.2911848511911242,0.27918688740502173,90.24285714285715,90.49955834723721,0.5024813236871271
13,0.2362100789323449,0.28993482200516374,0.27746845126197084,90.24285714285715,90.49955834723721,0.5024813236871271
14,0.37059031147509813,0.28876770117720835,0.27583800831484884,90.24285714285715,90.49955834723721,0.5024813236871271
15,0.4350428832694888,0.28768501350726905,0.2742947512597455,90.24285714285715,90.49955834723721,0.4989256590632241
16,0.377220805734396,0.28667354838744286,0.27283385390704407,90.24285714285715,90.49955834723721,0.4989256590632241
17,0.3760020975023508,0.28572860172828507,0.2714407924331591,90.24285714285715,90.50064884788607,0.4989256590632241
18,0.2959744045510888,0.28484569704278734,0.270122325228616,90.24285714285715,90.50064884788607,0.4989256590632241
