,times,train_loss,test_loss,train_acc,test_acc,eta
0,0.7029216876253486,0.3165099362524679,0.3104023046905294,90.24285714285715,90.49955834723721,0.4963418152386911
1,0.7091930452734232,0.31352190119686185,0.30697756138675764,90.24285714285715,90.49955834723721,0.502173154164559
2,0.7045409372076392,0.3107705875688708,0.3037658025345764,90.24285714285715,90.49955834723721,0.4982461678775684
3,0.7059533698484302,0.30817504587845657,0.30069499891835794,90.24285714285715,90.49955834723721,0.5056722422527095
4,0.7108241636306047,0.3057800696023711,0.297816412611357,90.24285714285715,90.49955834723721,0.5014573649557335
5,0.7135044718161225,0.3035669276561381,0.2951274900225144,90.24285714285715,90.49955834723721,0.4971593597922682
6,0.7052862569689751,0.30149290810309015,0.2925666518392877,90.24285714285715,90.49955834723721,0.4995614364364494
7,0.7012238269671798,0.2995398052664253,0.29011403401879826,90.24285714285715,90.49955834723721,0.5043651664530775
8,0.7032572263851762,0.29773223873293303,0.28782124299924366,90.24285714285715,90.49955834723721,0.5003646101115408
9,0.701125324703753,0.2960164311393288,0.2856081727630314,90.24285714285715,90.49955834723721,0.5092274651188397
10,0.7030749032273889,0.29445750888135525,0.28356393581780104,90.24285714285715,90.49955834723721,0.4957486129474584
11,0.701432722620666,0.2929836212582343,0.2816067352352377,90.24285714285715,90.49955834723721,0.5020032970556786
12,0.7022622441872954,0.2916036945405228,0.27974919058095116,90.24285714285715,90.49955834723721,0.5035902450738875
13,0.7000812729820609,0.2903363877183265,0.2780134687989625,90.24285714285715,90.49955834723721,0.4953234874468458
14,0.7026323629543185,0.2891462229557744,0.27635714641070336,90.24285714285715,90.49955834723721,0.49792963001391105
15,0.7007885426282883,0.28801662869414435,0.27475922956246496,90.24285714285715,90.49955834723721,0.5062892965360765
16,0.7038927674293518,0.286926447359108,0.27319120918006284,90.24285714285715,90.49955834723721,0.5243641962877157
17,0.7026298213750124,0.28592027719546564,0.27171757451701506,90.24285714285715,90.50064884788607,0.5198327332382424
18,0.7057152651250362,0.28505442292298855,0.2704364522965349,90.24285714285715,90.50064884788607,0.47906201877039806
19,0.7021230226382613,0.28421861917165747,0.2691682272853749,90.24285714285715,90.50173934853491,0.49424435942584133
20,0.703464450314641,0.2834297974826813,0.26795817773440866,90.24285714285715,90.50392034983261,0.49932943490216397
21,0.7018927689641714,0.2826901190588167,0.2667955031258516,90.24285714285715,90.50392034983261,0.5015336518335431
22,0.7025572592392564,0.28200225524064926,0.26569996251045586,90.24285714285715,90.50719185177915,0.49935670785867586
23,0.7008491968736053,0.2814021434343651,0.26472946958672344,90.24285714285715,90.50937285307685,0.4653083209955349
24,0.7020858284085989,0.28078521277865925,0.26370650196680767,90.24285714285715,90.5126443550234,0.5113245243563194
25,0.6999117163941264,0.28021074823807485,0.26274406150377894,90.24285714285715,90.51700635761878,0.5104932400575748
26,0.7029957138001919,0.27969364645155004,0.26185088139453966,90.24285714285715,90.52027785956533,0.4921243947252639
27,0.699634182266891,0.2791946654763904,0.26098217583841843,90.24285714285715,90.52573036280957,0.5083753979243295
28,0.7033698810264468,0.2787258201578669,0.26013976426509805,90.24571428571429,90.52354936151187,0.5120758823854623
29,0.7002286585047841,0.27827181791851,0.2593137759865318,90.24571428571429,90.52245886086303,0.5323714272756503
30,0.7028847727924585,0.27788923770782165,0.25860384159473326,90.24571428571429,90.51809685826763,0.4806238247316356
31,0.7002998450770974,0.27750012231948207,0.2578558101616784,90.25428571428571,90.52354936151187,0.5233705988567504
32,0.7029290022328496,0.2771688854777809,0.2572182803653555,90.26,90.52573036280957,0.4768179008586342
33,0.7020571464672685,0.2768472764356627,0.2565819662857437,90.26285714285714,90.52791136410727,0.4945330547899661
34,0.7033546883612871,0.2765539846535677,0.2559857920008658,90.26285714285714,90.52573036280957,0.48188581790988244
35,0.7245176341384649,0.27626134852395495,0.2553869746379638,90.26857142857143,90.52027785956533,0.5143170955530073
36,0.7045030295848846,0.27600477019365754,0.2548409131037032,90.27142857142857,90.51700635761878,0.48246374713558565
37,0.7033328944817185,0.27573742819288777,0.2542648642226107,90.28,90.51591585696994,0.5386780081426502
38,0.7045251736417413,0.27550654697721905,0.2537558985712505,90.28571428571429,90.52027785956533,0.4989988247544743
39,0.7017557974904776,0.2752975806522631,0.25327773135747134,90.29142857142857,90.52354936151187,0.4824981989636898
