,times,data_upd_times,test_loss,test_acc,eta
0,5206.235125058331,4095.5242671854794,0.6391760524403289,71.749,0.4970131282038479
1,4077.1876556938514,3496.176282436587,0.6161502196871537,73.693,0.49740466345309375
2,4426.102531567216,3807.9931875802577,0.5968754356773067,75.24,0.49619391300475835
3,5045.725932202302,4375.1365152765065,0.5810009620787794,76.0796,0.49758461958408945
4,5000.49181396421,4286.949112515897,0.5678553454841819,76.5394,0.495920832614224
5,4207.204467806965,3616.8283468643203,0.5567944084322064,76.8844,0.4970480617657725
6,4291.027988132089,3648.5731806345284,0.5474194546404126,77.0544,0.49767897269851513
7,4220.2440551118925,3628.104003718123,0.5393922503834142,77.225,0.49871635191530256
8,4214.417651312426,3624.0661004846916,0.5325198636524553,77.3646,0.4958744262710024
9,4204.706414532848,3612.138461378403,0.5264962591406067,77.4654,0.5010653729598373
