,times,data_upd_times,test_loss,test_acc,eta
0,5334.9868430560455,4617.1533371172845,0.6914719471322657,52.9014,3.999999999999999
1,5341.353868807666,4627.33482988365,0.6912156042763119,52.9014,3.999999999999999
2,5397.249897914939,4672.008482752368,0.6911167862885338,52.9014,3.999999999999999
3,5352.864288484678,4637.856492857449,0.6910194382505025,52.9014,3.999999999999999
4,5433.714737902395,4708.881566987373,0.6909228224265078,52.9014,3.999999999999999
5,5398.807050023228,4674.746856875718,0.6908269785626618,52.9014,3.999999999999999
6,5398.658848928288,4679.55560853146,0.6907319346040142,52.9014,3.999999999999999
7,5410.913143691607,4690.745118517429,0.6906376704274715,52.9014,3.999999999999999
8,5426.4324886212125,4704.391152525321,0.6905440806976357,52.9014,3.999999999999999
9,5433.768185770139,4712.108502565883,0.6904512115295465,52.9014,3.999999999999999
