,times,data_upd_times,test_loss,test_acc,eta
0,5321.904461830854,4600.281091290526,0.6914478530759435,52.9014,0.3999999999999999
1,5286.791578353383,4568.221825942397,0.6914391912325404,52.9014,0.3999999999999999
2,5286.38437533658,4568.1743144616485,0.6914291478858976,52.9014,0.3999999999999999
3,5312.1616421742365,4593.939454943873,0.6914191146635132,52.9014,0.3999999999999999
4,5337.371697941795,4613.15446138382,0.691409075829206,52.9014,0.3999999999999999
5,5323.93883226905,4599.877038640901,0.691399038010199,52.9014,0.3999999999999999
6,5465.738667123951,4723.500505577773,0.6913890090427208,52.9014,0.3999999999999999
7,6736.705353967845,5593.283509857021,0.691378988460216,52.9014,0.3999999999999999
8,5408.195789173245,4683.329861713573,0.6913689757989906,52.9014,0.3999999999999999
9,5425.285265675746,4698.135247291997,0.6913589722731195,52.9014,0.3999999999999999
