,times,data_upd_times,test_loss,test_acc,eta
0,4018.287937203422,3685.4003158109263,0.6897274580522892,54.1142,0.3999999999999999
1,4030.0048677176237,3697.3138700686395,0.689717290142555,54.1142,0.3999999999999999
2,4018.2214310942218,3686.7781847855076,0.689664062368809,54.1142,0.3999999999999999
3,4085.510958874598,3746.99344418291,0.6896444082103583,54.1142,0.3999999999999999
4,3989.4270201632753,3660.510867850855,0.6896150589765375,54.1142,0.3999999999999999
5,3978.612268361263,3651.31724184379,0.6895712661729434,54.1142,0.3999999999999999
6,3974.9205474136397,3648.4967971285805,0.6895508022177584,54.1142,0.3999999999999999
7,3977.0772465560585,3649.4525194792077,0.6895323917062496,54.1142,0.3999999999999999
8,4042.5253514600918,3707.862728028558,0.6894726933972203,54.1142,0.3999999999999999
9,3886.6969360411167,3567.0421899417415,0.6894433220991303,54.1142,0.3999999999999999
