,times,train_loss,test_loss,train_acc,test_acc,eta
0,0.3937090812250972,0.31605864271097117,0.30987289591069717,90.24285714285715,90.49955834723721,4.078342729726443
1,0.3830032655969262,0.31270034957337056,0.30601703934235724,90.24285714285715,90.49955834723721,4.078342729726443
2,0.9798894952982664,0.29711418227989594,0.28672917158489947,90.24285714285715,90.49955834723721,4.078342729726443
3,0.3829534938558936,0.2952044495478879,0.2843740416375853,90.24285714285715,90.49955834723721,4.078342729726443
4,0.6848648339509964,0.2875000435953148,0.2737689710842508,90.24285714285715,90.49955834723721,4.078342729726443
5,0.9844958875328302,0.2779129388041948,0.25816222455703836,90.25142857142858,90.52027785956533,4.1276242476790586
6,0.6766908336430788,0.27505001831099196,0.2521662676674117,90.28857142857143,90.52354936151187,4.1276242476790586
7,0.6771550048142672,0.27330393948252885,0.24730721876409975,90.33714285714285,90.558445382275,4.1276242476790586
8,1.2683753799647093,0.2726481279143964,0.23896921846915745,90.5,91.0000981450584,4.1276242476790586
9,0.6750901844352484,0.27281080166564325,0.23800621630669833,90.52,91.06552818398927,4.1276242476790586
10,0.3955367747694254,0.2729498497395268,0.2374456754332259,90.54285714285714,91.12441521902706,3.9044000252230604
11,0.38064287044107914,0.2728757079368185,0.23753933717046471,90.53999999999999,91.11787221513397,3.9044000252230604
12,0.9722367040812969,0.2734487968694609,0.23568015371830037,90.62,91.21819827482797,3.9044000252230604
13,0.973749591037631,0.2736264394477921,0.23523401357521706,90.63714285714286,91.25309429559111,3.9044000252230604
14,0.7183822570368648,0.27361849672112404,0.2351011581959276,90.63428571428571,91.24437029040033,3.9044000252230604
15,1.2788930209353566,0.27354277760482737,0.23504789861287106,90.62,91.23782728650724,4.038014426425369
16,0.41837378591299057,0.27343895365760396,0.23522989039571188,90.61428571428571,91.2345557845607,4.038014426425369
17,1.5703414287418127,0.2729659418722913,0.23622390668907792,90.57142857142857,91.13313922421784,4.038014426425369
18,0.3892595777288079,0.2729059625844941,0.2363697357206578,90.56285714285714,91.12659622032476,4.038014426425369
19,0.3918562363833189,0.27285043461506875,0.2365132819839688,90.56285714285714,91.11241971188973,4.038014426425369
20,0.7021679040044546,0.2728077575852996,0.23662288403490087,90.55428571428571,91.1026052060501,4.180285147400424
21,0.9837748184800148,0.2723448647727566,0.23848694691221325,90.48857142857143,90.96411162364642,4.180285147400424
22,0.6835966743528843,0.27226081369231847,0.23909833093852328,90.48,90.90740558990632,4.180285147400424
23,0.9885671436786652,0.27218111029372166,0.24013203994983584,90.43428571428572,90.82343703994503,4.180285147400424
24,0.6921477019786835,0.2721683936978577,0.24057180692569347,90.43142857142857,90.80380802826578,4.180285147400424
25,0.7068400951102376,0.2721671775146768,0.24098460637123578,90.42285714285714,90.77872651334228,3.9686500223113033
26,0.6943125501275063,0.2721723467739562,0.2413018412374549,90.42,90.7656405055561,3.9686500223113033
27,0.39622307382524014,0.272170635742967,0.24128058137284983,90.42,90.7656405055561,3.9686500223113033
28,0.3964480049908161,0.27216906558348136,0.24125552170156642,90.42,90.7634595042584,3.9686500223113033
29,0.3955313125625253,0.27216762951973333,0.2412354383772177,90.42,90.76236900360956,3.9686500223113033
30,0.41144660860300064,0.2721662839924694,0.2412097988312545,90.42,90.77000250815149,4.17235812918297
31,0.3963614059612155,0.2721651889223028,0.2411826190793929,90.42,90.76891200750265,4.17235812918297
32,0.9959950894117355,0.2721701246840955,0.24149417941715373,90.41428571428571,90.75582599971646,4.17235812918297
33,0.6990339392796159,0.2721732171711161,0.24158127801101104,90.41428571428571,90.75146399712108,4.17235812918297
34,0.39696042984724045,0.2721716526336016,0.24155397519171393,90.41428571428571,90.75473549906762,4.17235812918297
35,1.2926521552726626,0.2721767762680332,0.24166477721592788,90.41428571428571,90.75364499841878,4.013355259918073
36,1.2807321203872561,0.2721771820183936,0.24165506829506953,90.41428571428571,90.75364499841878,4.013355259918073
37,1.5780432475730777,0.2721733473781753,0.2415754851755971,90.41714285714286,90.76455000490725,4.013355259918073
38,0.38993948604911566,0.27217172219206964,0.24155057642490732,90.42,90.76782150685379,4.013355259918073
39,0.6852176692336798,0.27216758859490775,0.24147655358529535,90.42,90.76891200750265,4.013355259918073
