,times,data_upd_times,test_loss,test_acc,eta
0,4290.335122833028,3673.8949036803097,0.6897112253450073,54.1142,0.3999999999999999
1,4340.717653297819,3681.6350748874247,0.6896825330321807,54.1142,0.3999999999999999
2,4276.413484738208,3661.1642665360123,0.6896508886515758,54.1142,0.3999999999999999
3,4245.802946752869,3626.065835869871,0.6896192613017769,54.1142,0.3999999999999999
4,4274.866029743105,3662.709832664579,0.6895875612344882,54.1142,0.3999999999999999
5,4258.3909519137815,3638.629627516493,0.6895558381395746,54.1142,0.3999999999999999
6,4223.626292682253,3616.3197527602315,0.6895241112892246,54.1142,0.3999999999999999
7,4229.463679487817,3627.6824223436415,0.6894923853883891,54.1142,0.3999999999999999
8,4216.832684645429,3604.001896932721,0.6894606667618786,54.1142,0.3999999999999999
9,4293.668607073836,3659.3045192817226,0.6894289510188697,54.1142,0.3999999999999999
