,times,data_upd_times,test_loss,test_acc,eta
0,4277.761431781575,3658.7999656945467,0.6892823672193127,54.1142,3.999999999999999
1,4249.182310671546,3630.923595250584,0.6889690145106585,54.1142,3.999999999999999
2,4310.223028804176,3688.335512597114,0.6886541670089251,54.1142,3.999999999999999
3,4315.113703116775,3682.5671950764954,0.6883389645582724,54.1142,3.999999999999999
4,4203.257823431864,3594.564828146249,0.6880243508841969,54.1142,3.999999999999999
5,4170.127283575013,3559.760416747071,0.6877104606884356,54.1142,3.999999999999999
6,4267.686070438474,3652.2363881096244,0.6873971135078313,54.1142,3.999999999999999
7,4162.381488220766,3557.080634724349,0.6870843415863197,54.1142,3.999999999999999
8,4287.296440676786,3656.237697955221,0.6867721305623103,54.1142,3.999999999999999
9,4242.753414618783,3629.381184364669,0.6864606123104132,54.1142,3.999999999999999
