,times,data_upd_times,test_loss,test_acc,eta
0,4333.036074283533,3713.889787676744,0.6895979660115356,54.1142,1.9278338466990939
1,4339.200435276143,3720.9740949487314,0.6893800526679652,54.1142,1.9278338466990939
2,4341.49485337548,3721.168606028892,0.6892270928451554,54.1142,1.9278338466990939
3,4194.956219942309,3617.7648209901527,0.6890745751889326,54.1142,1.9278338466990939
4,4141.313241915777,3576.5725740529597,0.6889221811605816,54.1142,1.9278338466990939
5,4214.97986749839,3633.7877156902105,0.6887699096666217,54.1142,1.9278338466990939
6,4105.212739552371,3544.8571582073346,0.6886177908531468,54.1142,1.9278338466990939
7,4176.945471380837,3591.991808284074,0.6884658047049581,54.1142,1.9278338466990939
8,4050.9911112599075,3494.370764438063,0.688313963879286,54.1142,1.9278338466990939
9,4126.4603198785335,3562.145896588452,0.6881622681738895,54.1142,1.9278338466990939
